name,category,price,price_per_kg,amount_kg,is_available,product_menu_url
کودپاش خرطومی برای پاشش کود های گرانوله در زمین و مزارع,,3700000,740000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود آلی غنی شده گل های آپارتمانی بیهق رشد,,27000,27000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود آهن مخصوص گیاهان آپارتمانی,,20000,800000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود نیترات کلسیم آریا شیمی (بسته یک کیلویی),,170000,170000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود آمینو اسید گیلدا مدل بنامید وزن 15 گرم,,83000,3320000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود جلبک دریایی گیلدا مدل Seaweed وزن 25 گرم,,83000,3320000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
محلول کود آهن 250 میل پروتکت,,109000,436000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
محلول کود پتاسیم 250 میل,,122000,488000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
محلول کود مایع آکوا لایف آکواریوم,,75000,714285.7142857143,0.105,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود نیتروژن بالا,,6990,699000.0,0.01,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود تقویتی مخصوص گیاهان گوشت خوار ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=202
کود مکمل 36 12 12,,30000,300000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=202
کود تقویتی مخصوص شمشاد طلایی ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=202
کود 36 12 12 ( پتاس بالا ) 100 گرمی,,20000,200000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود منیزیم ارگانیک پودری 100 گرمی (بهبود فتوسنتز افزایش سبزینگی افزایش رشد رفع زردی),,30000,300000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود آهن پودری 100 گرمی(افزایش جوانه زنی افزایش سبزینگی افزایش سوخت وساز) درجه یک,,30000,300000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود مس پودری 100 گرمی ممتاز (بهبود تنفس و کاهش استرس افزایش فتوسنتز),,50000,500000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود بنسای پوکون هلند 250سی سی,,300000,1200000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود سه بیست 202020باواریا آلمان بسته 300گرمی,,230000,766666.6666666667,0.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود فیتوناتورا آلگانت,,1400000,1400000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود نیترات کلسیم 33 درصدسولار روسیه,,220000,220000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود جلبک دریایی مارمارین,,1150000,1150000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود تقویتی 202020 بارسلوس 50گرمی,,45000,692307.6923076923,0.065,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود آپاچی وزن سه کیلوگرم محصول آمریکا,,1800000,562500.0,3.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود دامی در بسته بندی مختلف (پس کرایه),,89000,4450.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
آلمندو روت (کود ریشه زایی),,130000,1300000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=206
کود زعفران شوک (مخصوص گلدهی) یک لیتری آمریکایی اصل,,400000,400000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود پتاسیم سیلیکات شوک پنج لیتری آمریکایی اصل (جلوگیری از ورس خوابیدگی),,1500000,300000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود کلسیم شوک(27درصد) بیست لیتری آمریکایی اصل,,2850000,142500.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود گلدهی شوک پنج لیتری,,1560000,312000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود 10x شوک آمریکایی Orginal پنج لیتری (پس کرایه),,1200000,240000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود عصاره جلبک دریایی استیمپلکس STIMPLEX مناسب تمامی گیاهان آپارتمانی و گلدار,,44000,338461.53846153844,0.13,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود کلات آهن FEEDDHSAMذقوطی یک کیلویی,,560000,560000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود آهن کلاته آداک گرین FeEDDHSaM قوطی نیم کیلو یی,,350000,700000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود کامل مخصوص گیاهان آپارتمانی,,55000,458333.3333333334,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود با عملکرد انفجاری در ریشه زایی و پاجوش گیاهان (یک عدد کپسول ),,10000,5000000.0,0.002,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=203
کود 20 20 20 پودری - - کود سه بیست رشد گیاه - برند کوالی مکس 100 گرمی,,50000,500000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود آهن 6 درصد برند باواریا آلمان - 50 گرمی,,50000,1000000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=207
کود تقویتی مخصوص به لیمو ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص فیلودندرون اوکسی کاردیوم ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص فیلودندرون قرمز ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود مایع بنفشه آفریقایی فلاور آمی 125 میلی لیتر (بسته 2 عددی),,76000,237500.0,0.32,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص درخت زغال اخته ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص اسطوخودوس ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل لادن ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص درخت گوجه سبز ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص درخت زالزالک ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص آفلاندرا ( گیاه گورخری ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کرن بری ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل کلم ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص استروبیلانتس ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص اسفناج مالابار ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کروتون ( کورتون ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص چایو ( پیاز کوهی ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص درخت کاج ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کوکداما ( کوکه داما ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص ساکسی فرآگا ( آژینه ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل آکیمنس ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص پولیس کیاس ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص درخت سنجد ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص پریمولینا ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کاکتوس افوربیا ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل غوره ای ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص سانسوریا مهتابی ( نقره ای ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود مایع بامبو فلاور آمی 125 میلی لیتر (بسته 2 عددی),,76000,237500.0,0.32,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود مایع آهن فلاور آمی 250 میلی لیتر,,50000,166666.6666666667,0.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود مایع آهن فلاور آمی 250 میلی لیتر (بسته 2 عددی),,96000,160000.0,0.6,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص اشک تمساح ( بریوفیلوم ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل کاغذی ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل تاج الملوک ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص سویا ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کاهو ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کاکتوس آستروفیتوم ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص بلوپرون ( گل میگو ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کاکتوس افوربیا ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کارنت ( انگور فرنگی ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کدو ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گوجی بری ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص درخت سرو ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل صد تومانی ( پائونیا  پیونی ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص گل استکانی ( زنگوله ای ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص سانسوریا فیشری ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص دراسنا دراماسیس ( بلالی ) ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کارکس جگن ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود تقویتی مخصوص کالاتیا ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=204
کود کامل پتاس بالا NPK 12-12-36 TE,,60000,300000.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود مایع بنفشه آفریقایی فلاور آمی 125 میلی لیتر,,40000,250000.0,0.16,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص سروپژیا ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص کاپاریس ظرافت وزن 50 گرم,,49000,980000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود هیومیفول (Humifull) دکتر بایو,,69000,1150000.0,0.06,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود گلدهی آذر سبزینه,,15800,526666.6666666667,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص گل آمارانتوس ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص آگلونما (نخشید) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص یوکا ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص اسپاتی فیلوم ( گل چمچه ای ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص کدو ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص بادمجان ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص گل سیلین ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص اکیناسه ( سرخارگل ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص گل بگونیا ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص گل بگونیا رکس ( برگی ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص کوکداما ( کوکه داما ) ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود تقویتی مخصوص سانسوریا پاکوتاه ظرافت,,47000,391666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
کود مایع بن سای (بنسای بونسای) فلاور آمی 125 میلی لیتر (بسته 3 عددی),,110000,229166.6666666667,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=205
